Time FPz	EOG1	F3	Fz	F4	EOG2	FC5	FC1	FC2	FC6	T7	C3	C4	Cz	T8	CP5	CP1	CP2	CP6	P7	P3	Pz	P4	P8	PO7	PO3	POz	PO4	PO8	O1	Oz	O2	
1164.0625	2.8354	-6.6902	2.2678	1.2500	0.5388	-1.9391	2.9826	2.1339	-1.3089	3.1408	4.1933	3.9306	4.5476	3.4288	4.2718	4.7369	5.1884	4.9782	5.3151	4.2173	5.0630	5.3705	4.8745	3.4387	3.8965	6.3273	3.4364	2.8499	2.6895	3.1781	2.4868	1.1345
1171.8750	4.3225	-6.0768	4.2024	2.7903	1.2031	-1.6924	4.5722	3.3077	-1.2077	2.9734	6.4924	3.9431	3.0041	3.9032	4.1489	5.6721	5.3699	4.5481	4.4731	5.5294	5.1260	5.5382	4.2582	3.3225	4.1196	5.7479	3.4591	2.6113	1.9567	3.2768	2.4720	1.0310
1179.6875	5.6527	-6.8443	5.9168	5.6021	2.9805	-0.0281	5.3151	5.3400	0.4778	2.9819	6.2229	4.2322	1.8173	5.3836	3.1795	4.9551	4.8964	3.5813	3.0842	4.7725	4.1595	4.5889	2.6803	2.0151	2.6579	4.0800	1.8163	0.8279	0.5007	1.7963	1.4712	-0.1582
1187.5000	7.9782	-6.2094	9.3398	9.1483	6.3817	0.9238	7.6706	8.5297	4.7691	4.0156	7.1484	6.5212	3.0100	7.6613	2.6123	6.3066	6.0737	4.4091	2.8961	4.8097	4.6429	5.1048	2.8202	1.3596	2.3540	3.8825	1.3943	-0.1706	-0.4264	1.0578	0.6090	-1.1387
1195.3125	9.2565	-5.0958	9.8590	8.9262	6.0957	2.5297	8.5359	8.1973	4.2286	3.9093	7.3112	6.4582	3.9379	6.6302	2.5202	5.9382	4.7601	3.9480	2.7442	4.6100	3.8336	4.2110	2.5170	0.6230	1.5106	2.5640	0.1271	-1.3364	-1.4616	-0.0881	-0.6085	-2.4862
1203.1250	7.9413	-6.1586	7.3973	6.5008	5.4854	1.1076	6.0214	5.1918	2.5680	4.0143	5.5420	3.4899	3.6537	2.8722	2.5379	4.1758	1.7368	2.6008	2.5892	4.1643	1.9634	2.0642	1.5280	0.0916	1.6911	1.7182	-1.3186	-1.9696	-1.9835	-0.2047	-1.1360	-3.2128
1210.9375	7.5719	-5.6311	6.3295	5.2983	4.2644	-0.2039	4.9228	3.6211	0.3969	3.4555	5.2756	2.4061	3.7042	1.3961	2.9584	3.6198	0.7899	2.2621	3.8214	3.2040	1.4045	1.2596	2.2577	2.2019	1.3211	1.4759	-1.1982	-0.3404	0.2283	-0.4062	-0.8202	-1.6519
1218.7500	5.7522	-7.1227	4.7737	4.4017	3.1668	0.3653	4.4937	3.1317	0.2434	2.9637	4.9233	2.3501	2.6220	1.2125	3.1523	3.2981	0.4596	1.5459	3.4376	2.7100	0.9794	0.3826	1.9470	2.4999	0.5558	0.9423	-1.9608	0.1855	1.1225	-1.7302	-1.8700	-1.5623
1226.5625	5.7439	-7.1804	6.0078	5.6005	3.8359	-0.9135	6.2560	5.5025	1.5805	3.5973	7.0195	5.2372	4.4556	3.8296	4.8004	5.8340	3.5824	4.1206	4.8952	5.2307	3.8920	2.6746	3.8741	3.3375	3.1095	3.7122	-0.3576	2.2216	2.6925	0.8741	0.5727	0.3647
1234.3750	3.7145	-7.3224	5.0825	4.5370	3.9252	-0.3934	5.0210	4.6044	2.4414	3.9464	5.6919	5.0376	4.8150	3.4568	3.7912	4.8845	3.8343	4.5746	4.8427	3.7742	3.3454	2.8370	4.6051	3.2399	2.7654	4.0829	0.5166	3.4362	3.8458	1.2727	1.0365	1.4487
1242.1875	4.4448	-5.9991	5.8652	5.9477	4.4684	-1.6685	5.1963	5.2894	2.3999	5.0595	5.7557	4.8140	6.0117	4.3569	4.5297	4.4070	3.8555	5.7719	5.9093	3.8546	3.1355	3.3970	5.5318	4.1917	2.9995	4.4295	1.7916	4.2720	4.9690	2.0109	2.2310	2.5317
1250.0000	2.4593	-8.3559	3.7191	4.1692	2.9889	-1.1527	3.1402	4.0781	1.4831	3.2094	4.2474	3.3087	3.6348	2.7404	3.0666	2.0812	1.4994	3.7030	3.6267	2.8239	0.8747	1.4549	3.0523	1.8963	1.9386	2.8936	0.2661	1.5572	1.9964	1.1059	0.8807	0.2738
1257.8125	3.5696	-5.6271	3.4682	3.6615	1.7477	-2.4978	3.2680	3.6892	0.1814	3.3869	4.4971	3.0356	3.2126	2.8965	3.7745	1.8113	1.8511	3.2952	3.3050	2.1262	0.2528	1.0636	2.7736	1.7242	0.5909	1.4817	-0.6813	1.1953	1.2635	0.2391	0.1975	-0.2787
1265.6250	3.0271	-5.9344	2.2200	2.7973	0.8595	1.0631	2.8785	2.9341	-0.4152	2.3540	4.1334	2.4960	1.6818	2.3309	3.2413	0.9466	1.0754	1.8852	2.4636	1.8322	-0.7418	-0.0065	1.4172	0.8517	-0.4691	-0.0344	-2.0175	-0.3824	0.0557	-1.1750	-0.7909	-1.2419
1273.4375	2.7216	-5.2755	2.7994	3.8013	1.0357	-0.9614	2.9653	4.2328	1.3496	2.7841	5.0497	3.3010	2.2375	4.4690	3.8693	2.0313	2.7665	2.9307	2.9920	2.2493	0.5113	1.3525	1.1506	0.7698	-0.2248	0.2077	-1.4570	-0.8887	-0.5839	-0.6106	-0.5842	-1.4662
1281.2500	1.3838	-5.9360	2.7827	4.1538	1.2908	0.3898	3.2273	4.4745	2.3197	2.5870	5.3439	3.7154	2.5237	5.2831	3.5220	2.7611	3.5994	2.9540	2.4668	1.6924	1.2334	1.7696	0.5255	-0.0457	-1.3835	0.0345	-1.6920	-1.8785	-1.9097	-1.8511	-1.8130	-3.0147
1289.0625	0.4834	-5.1599	1.8646	2.8261	1.1230	-1.1633	2.7598	2.9340	1.4583	2.7460	5.2959	2.5685	2.8631	3.5513	3.4176	2.8946	2.4621	2.6783	2.7902	2.3163	0.9599	1.5156	0.8825	0.3343	-0.6415	0.0944	-1.5230	-1.5524	-1.2964	-1.1628	-1.4259	-2.6114
1296.8750	-0.9378	-5.5106	-0.8383	0.1331	-0.9772	-1.3960	0.1667	0.3085	-1.1327	1.4632	2.7706	-0.1369	2.5676	0.7287	3.1964	0.3544	-0.3932	1.8976	2.5031	0.0975	-0.8993	0.2320	0.8435	0.1867	-2.3317	-2.1354	-2.3938	-1.7522	-1.1128	-3.1481	-2.9375	-3.5582
1304.6875	-0.7684	-4.7242	0.3341	1.1150	-0.3442	-1.3317	1.6338	1.4107	-0.5036	2.3683	3.7275	0.6594	3.3728	1.6289	4.4789	1.1672	0.2362	3.1004	3.8440	0.7014	0.0664	1.8442	2.6119	1.8432	-1.6323	-0.8584	-0.9061	0.1851	0.7127	-2.1661	-1.5317	-1.7780
1312.5000	1.1245	-1.8431	1.6246	2.3873	0.6109	0.5998	2.7610	2.5452	-0.7404	2.4294	4.5333	1.7201	2.9161	2.4759	3.9516	2.5003	1.3387	2.7698	3.7681	1.9743	2.2183	2.9471	2.6135	1.5002	0.3049	1.6338	0.4349	0.5997	0.9142	-0.1310	0.0543	-0.7975
1320.3125	0.7477	-2.9017	1.2839	3.0329	2.1556	-0.6877	2.5335	3.3918	1.1547	2.6457	5.1568	3.4492	3.5880	4.0629	3.5734	4.4046	3.8275	4.1681	3.8737	3.6649	5.0549	5.2539	3.8617	1.5193	3.3888	5.3530	2.9814	2.7532	2.0793	2.1335	1.7244	0.7293
1328.1250	0.5244	-4.4640	1.9069	3.4304	2.1209	-1.7062	3.3478	5.2486	2.5286	2.8985	6.2426	6.3154	5.9766	6.8095	4.3940	7.0049	7.6904	7.4244	5.4917	5.3344	8.6638	8.8953	6.9124	2.8035	5.2863	8.6064	6.1756	5.4758	3.8922	4.2593	3.9972	3.0615
1335.9375	-0.8661	-4.5043	0.7711	2.6604	1.9967	-2.4566	2.9270	4.2879	3.1206	3.0008	6.3133	7.0210	6.0120	6.2413	3.2533	8.1158	8.6894	7.8519	5.3717	5.7844	9.5141	9.7220	7.4880	2.5925	5.6558	9.9943	7.1723	6.1918	3.5064	4.7749	4.7199	3.3901
1343.7500	-0.1936	-4.1527	0.8854	2.5994	1.3530	-2.8094	3.1358	3.7221	1.6963	2.4672	5.3182	5.7674	5.2292	5.3186	3.1505	7.1906	7.0613	7.0720	5.3459	5.6273	7.8569	8.5710	7.0540	3.0996	5.4473	8.8122	6.9487	6.2879	4.2105	5.1714	5.3481	3.9793
1351.5625	0.4173	-4.2527	1.4398	2.7059	1.0837	-0.2445	2.7832	3.6578	1.1038	1.5510	4.0417	3.8399	3.0308	3.7650	2.5141	3.8909	3.9158	4.5625	3.4290	3.1739	3.7631	5.2604	4.6098	1.5576	2.6364	5.0375	4.0185	3.9341	2.2132	2.5211	2.7659	2.0667
1359.3750	1.9069	-1.8795	3.5258	4.5223	2.1939	-1.2431	4.2832	5.3046	1.3248	2.5121	5.6453	4.9333	3.2558	4.5678	3.6543	4.0966	4.3045	4.3714	4.0229	3.5321	3.4903	4.5905	4.1607	2.4112	2.0130	3.9421	3.1687	3.4226	2.4690	2.3252	3.0856	1.9837
1367.1875	-0.7378	-4.9101	1.2306	2.2375	0.6408	-0.9377	1.6266	2.2783	-0.0323	-0.0683	3.1467	2.3284	-0.4628	1.0113	-0.1528	1.3044	0.3009	-0.2792	0.2315	0.3761	-0.4166	-0.4019	-0.3185	-0.1683	-1.5971	-0.0032	-1.2426	-1.2383	-0.7742	-1.5575	-0.5978	-1.3758
1375.0000	0.1417	-2.7073	2.1670	3.9160	1.7250	-2.2605	2.4269	3.6801	1.8184	1.3102	4.0453	2.7386	0.8782	2.4623	0.9063	2.2376	0.8821	0.3726	0.7705	1.0587	0.1854	-0.9361	-0.3636	-0.4201	-1.1125	-0.5661	-2.4695	-2.0125	-1.4442	-1.3770	-0.8226	-2.4939
1382.8125	1.0110	-2.8726	3.6718	5.7590	4.2614	0.3890	3.8040	5.5905	4.8664	3.3541	4.4883	3.8445	3.6932	4.2457	3.5203	3.2120	2.5082	2.7322	2.7290	1.9317	1.6151	0.6023	1.5628	0.5266	0.0301	0.5086	-1.1812	-0.3873	-0.3037	-0.1969	-0.2250	-1.7094
1390.6250	2.8410	-1.5550	5.1919	6.5979	5.1213	0.1393	4.8021	6.0435	5.0471	4.7449	5.9733	3.9141	5.6506	4.4625	4.2742	4.2738	3.4182	4.3441	4.6196	3.4580	2.8431	2.3163	3.5072	1.9179	1.3415	1.9054	0.3401	1.5162	1.5056	0.9344	0.9859	-0.0958
1398.4375	1.5181	-2.6486	3.3288	4.8944	4.0533	2.0267	3.0954	4.1275	3.1918	3.3102	4.6132	2.1844	3.7241	2.4636	3.1202	2.1755	1.8099	2.8203	3.3241	1.7283	1.5261	0.9948	2.3077	1.1011	-0.4606	0.4236	-1.0630	0.4569	0.4045	-0.7086	-0.6974	-1.1706
1406.2500	-0.5773	-2.7294	1.8908	3.5129	2.6035	-0.9340	2.0271	2.4202	1.2647	1.8372	3.5827	1.1165	2.0439	0.6790	2.4840	1.8880	0.5595	1.2977	2.0156	1.8139	0.7795	0.2162	1.2853	0.3756	-0.0977	0.2751	-1.6792	-0.3420	-0.3315	-1.1468	-1.4255	-2.2590
1414.0625	-1.8211	-4.8288	1.2451	2.2809	1.5164	0.4634	1.5710	1.3130	0.1175	0.2898	3.5440	1.1374	0.2927	-0.4052	0.4935	2.4663	0.0926	-0.3330	0.4283	2.8166	1.4077	0.1084	0.2264	-0.8563	0.5884	1.2779	-1.3231	-1.1029	-0.8985	-0.8242	-1.3652	-2.4301
1421.8750	-2.1691	-4.6801	1.6225	2.2302	1.5217	-1.9883	1.8750	1.6698	0.3012	-0.0338	4.0649	2.0336	0.1460	0.4420	0.7432	3.3206	1.4055	0.1849	0.5061	3.1924	2.6976	1.5663	0.6943	-0.5905	1.4374	2.8811	0.0584	-0.2622	-0.2366	0.2781	-0.1583	-1.1286
1429.6875	-0.8846	-4.2091	2.1906	3.2146	1.8274	-1.0315	2.2005	3.2777	1.0218	0.4471	4.1291	3.1606	2.0904	2.4112	1.8187	4.1943	3.0416	2.9776	2.0186	4.0975	4.1094	3.8656	3.2224	0.7002	2.6251	4.5672	2.4031	1.9758	1.3031	1.9053	1.3788	0.1568
1437.5000	0.5090	-6.4083	2.7803	4.7741	3.3126	-1.5910	2.5049	5.2211	3.3007	2.2229	4.2030	4.2061	4.7228	4.9046	1.8319	4.1919	4.8603	5.9017	4.4646	3.5817	4.6329	6.3598	6.3626	2.2574	2.0600	4.6552	4.5031	4.5146	3.0961	2.1009	2.6670	2.0454
1445.3125	2.0687	-7.8046	2.6712	4.1882	2.7029	-1.4985	2.0415	4.3848	1.9438	1.5310	2.9415	3.1356	4.4878	4.3485	1.4380	2.3686	4.0840	5.7565	4.5990	1.0871	2.8739	6.0734	6.0426	2.0343	-0.9610	1.7903	3.3560	4.6811	2.9626	-0.3786	1.5472	1.3876
1453.1250	4.4229	-8.2593	3.2274	4.3700	3.5647	-0.2782	2.9324	3.9609	2.8196	2.0525	3.3949	3.2485	3.5162	4.0268	2.1438	2.8140	4.1564	5.3037	4.3147	1.9540	2.7332	6.1573	5.8938	2.6138	-0.4376	1.7569	3.5632	4.8390	3.3008	-0.1551	1.4301	1.4749
1460.9375	7.0513	-7.1499	5.2075	6.0493	4.6835	-0.6856	4.2076	4.9467	2.9597	3.2486	3.7987	3.3073	3.3325	4.2229	3.6487	2.1938	3.3066	4.5051	4.3218	0.5891	1.4390	4.5710	4.6352	2.6907	-1.7817	0.2728	2.2419	3.1949	2.3396	-1.4119	0.2907	0.1484
1468.7500	7.0362	-7.5201	4.2117	5.3827	4.5621	0.6931	3.3083	4.0090	1.9511	1.9240	3.1446	1.3945	0.9402	1.8727	2.7857	0.5343	0.6962	1.3741	2.1544	-1.0528	-1.1863	1.1861	2.0272	1.3275	-3.4471	-2.0057	-0.9743	1.0549	0.9135	-3.5884	-2.0071	-1.7909
1476.5625	7.2952	-6.1372	3.6760	4.6316	3.4316	-0.4656	3.5496	3.8140	0.6346	1.9667	5.3358	2.0661	1.5297	1.6553	3.1844	2.4939	1.1528	1.3572	2.8743	0.9409	-0.2657	1.2269	2.2665	1.6185	-2.0259	-1.1396	-1.0961	1.7198	1.9089	-2.2216	-1.0303	-1.1560
1484.3750	6.2356	-6.7588	4.1827	4.0941	3.3973	1.0219	4.4033	3.4425	1.2203	2.1900	5.7035	2.9715	1.7287	1.1431	1.6522	3.0446	0.9591	0.2956	1.6526	0.8851	-0.0796	-0.1169	0.6623	-0.2124	-2.1226	-1.1921	-2.5028	-0.4067	-0.2967	-2.8941	-2.1078	-2.8893
1492.1875	7.5515	-4.4072	6.2035	5.7927	4.8962	0.2621	6.4162	5.1489	1.7605	3.1394	7.1011	4.5941	3.0499	2.9906	2.8285	4.9573	3.2267	1.6214	2.3949	3.5601	2.5301	1.1024	1.2655	0.5369	0.6110	1.4482	-1.8610	-0.1144	0.2566	-0.8620	-1.0106	-2.1171
1500.0000	5.4945	-6.0508	3.2985	4.5324	4.3448	1.3611	4.0042	3.3153	1.0668	2.2458	6.0762	3.0454	0.9337	1.1488	1.7354	3.5317	1.6443	-0.3118	1.0050	2.8014	1.9093	-0.2659	-0.2457	-0.4216	-0.1136	1.4990	-2.6892	-1.6536	-0.5966	-1.5834	-1.8396	-2.9128
1507.8125	4.4850	-5.1517	2.8091	4.0611	2.8088	-0.9518	3.8388	3.0084	0.2240	2.0033	6.3279	2.9884	0.7507	1.0853	3.7064	3.9126	2.3159	-0.3228	1.3143	3.0463	2.5371	0.5552	0.1318	-0.0504	-0.1570	1.7198	-1.6996	-0.8266	-0.4211	-1.0937	-0.9845	-2.2110
1515.6250	1.6480	-6.1553	-0.0436	1.1092	0.7511	-0.9662	1.1396	1.0010	-1.4073	0.5109	3.6555	2.1809	-0.2053	-0.1069	2.2938	2.5401	1.9417	-0.5492	0.6213	1.5596	2.4391	0.7251	0.1183	-0.7881	-0.6908	2.0034	-1.1541	-0.6723	-0.9230	-1.5836	-1.6313	-2.5404
1523.4375	1.8003	-4.1051	0.1438	1.2830	1.2749	-2.6111	1.3548	1.8484	-0.9378	1.6308	4.2769	3.3398	1.6536	1.8212	3.1523	3.6230	4.1153	2.1970	2.5051	2.6333	4.2009	3.4421	2.6269	0.7494	1.2442	4.2280	1.7467	1.9857	1.1456	0.4994	0.7964	-0.4218
1531.2500	-0.2919	-5.0206	-1.6168	-0.5498	-0.7557	-2.3134	-0.0766	0.6110	-1.7164	0.9906	1.8558	2.2229	2.3167	1.5562	3.4971	1.9420	3.3658	3.0256	3.1455	0.5957	3.1386	4.1197	3.8437	1.0912	-0.1158	3.1423	2.2403	3.2375	1.5886	-0.3054	0.6829	0.0551
1539.0625	-0.9172	-5.1424	-1.5252	-0.1330	-0.8478	-4.3793	0.1329	1.3915	-1.0773	2.2082	1.6732	2.5677	4.1980	3.0506	3.7700	2.8722	4.7501	5.7593	5.4121	1.4483	4.1974	6.5868	7.1008	2.7059	1.4515	4.6433	4.7882	6.2724	4.2266	1.8032	2.9070	2.5880
1546.8750	-1.2613	-5.6514	-0.5525	0.5296	-0.1913	-3.4419	0.6607	2.1662	-1.5011	1.6986	1.9865	3.0716	3.7171	3.3386	3.0558	2.9498	4.5892	5.0271	4.5985	2.0084	4.3853	6.7481	6.6847	1.9121	2.4873	4.7679	4.8084	5.7035	3.5276	2.2803	2.7706	1.9371
1554.6875	-0.9404	-4.9358	0.2252	2.3849	2.0981	-5.0328	0.0757	2.9533	0.7014	2.8692	1.2983	2.5748	3.9897	3.5070	2.4014	1.9071	4.1459	4.2850	3.8577	0.4427	3.0351	5.8089	5.3437	1.2092	0.3752	2.8974	3.2871	3.8225	1.7081	-0.2386	0.5690	-0.1213
1562.5000	0.8108	-3.1641	1.9803	3.9095	3.7003	-3.9020	1.5136	4.3630	2.1854	4.4243	1.8068	4.1400	5.7762	5.0512	3.6757	2.5938	5.0933	5.2027	4.6715	0.5549	2.9192	6.3060	5.5167	1.4852	-0.4305	2.0412	2.6343	3.1495	1.3267	-1.5428	-0.5490	-0.9618
1570.3125	0.6731	-4.6834	1.9415	3.5429	3.3898	-3.7585	1.9100	4.1698	1.4469	3.8015	2.6874	3.7138	4.4180	4.2047	3.5146	2.3899	3.9596	3.3038	3.5406	0.2042	1.2028	4.2161	3.6996	0.5494	-1.8443	-0.1456	0.0559	1.2069	0.0459	-2.8390	-2.1351	-2.3232
1578.1250	1.7926	-4.0547	2.4355	4.7764	4.4207	-3.6190	2.2066	4.4463	1.9883	4.2263	3.5621	2.9622	4.3199	4.3758	3.4475	2.3491	3.0700	2.7742	3.2468	0.2087	0.4067	3.1405	2.8061	0.3819	-2.4807	-1.0424	-1.2277	0.8722	-0.0441	-3.2638	-2.3137	-2.5413
1585.9375	2.0623	-2.3252	1.9541	4.9525	5.6147	-1.7576	2.0559	4.0354	2.8960	4.4356	3.3688	2.6653	3.2407	3.8809	2.5037	2.8072	2.7061	2.0170	2.3047	0.7872	0.4039	2.4566	1.8240	-0.5956	-1.9182	-0.8169	-1.8111	0.4507	-0.1950	-3.1900	-2.7060	-2.6708
1593.7500	3.8780	-0.7724	4.0768	6.3781	6.3700	-0.5099	4.5411	5.6908	2.3334	4.7927	6.4437	5.4329	3.5585	5.2543	3.2922	5.7224	5.0811	3.0885	3.2415	4.0410	3.3620	3.7842	2.7701	0.6361	1.1934	1.9293	-0.3276	1.4015	1.0710	-0.3703	-0.5498	-0.9147
1601.5625	2.4002	-2.4019	4.9346	5.8994	6.1192	0.5011	5.8881	6.3377	2.2831	3.1788	7.1059	7.2137	2.7198	5.0613	3.0603	6.7110	5.5758	3.0501	2.3556	4.7563	4.4281	3.3829	2.1931	-0.0638	2.0075	3.2790	-0.3190	0.7587	0.2241	-0.2185	-0.8787	-1.6773
1609.3750	3.0605	-0.6508	6.2068	5.8747	5.0333	-1.0125	6.3899	7.2810	1.4290	2.6443	7.5900	8.0132	3.6550	5.6514	3.9181	6.7037	6.3988	4.4121	3.6704	4.0432	5.0577	4.1259	3.7166	1.6621	1.3889	3.9679	0.6275	2.0629	1.9288	-0.0535	-0.2871	-0.8986
1617.1875	-0.3838	-3.0565	2.4313	2.0125	2.8458	-0.9738	2.6877	3.1619	-0.5131	1.1348	4.0569	3.8888	2.6139	2.9590	1.6895	2.9325	3.6908	3.3621	3.0610	1.2703	2.7078	2.9489	3.4567	1.1738	-0.2427	2.1467	0.0704	1.5790	1.7484	-1.2460	-0.9850	-1.3213
1625.0000	-0.3870	-1.9689	1.3137	0.7025	1.5870	-3.1672	1.2572	1.5558	-1.8602	1.1663	2.8613	1.5442	3.2970	2.8683	2.8381	2.0139	3.1212	4.2725	3.7044	1.8053	2.4767	3.7577	4.0117	1.5087	0.3566	1.8625	0.7037	1.8481	1.4757	-0.3121	-0.1435	-1.0075
1632.8125	-1.0784	-3.8235	0.8679	0.1036	0.9311	-1.0896	0.7247	1.1277	-2.1106	0.8870	2.3405	1.0037	2.7314	1.7966	1.5480	0.7799	2.3479	3.5214	3.0443	0.4169	0.9817	3.0850	3.5577	1.0502	-0.8535	0.7794	0.7006	1.6204	1.1362	-1.2278	-0.4303	-1.1032
1640.6250	-1.7413	-3.9228	0.0385	-0.1724	0.2021	-4.2774	0.3003	0.9880	-2.4147	0.6731	2.0037	0.9532	2.9781	1.5463	1.3921	0.2485	2.0477	3.2205	2.9268	0.0189	0.2117	2.6003	3.5097	1.2435	-1.1299	-0.0582	0.2037	1.7785	1.5798	-1.5247	-0.7831	-0.8406
1648.4375	-4.0352	-4.8530	-1.5206	-1.2159	-0.0216	-4.2114	-0.9631	0.4538	-2.1880	0.3287	-0.0248	1.0563	2.8134	1.4503	1.4739	-0.8461	1.9063	3.5499	2.7354	-1.4222	0.3353	2.3864	3.6048	0.8690	-2.3489	-0.4448	-0.0445	1.8978	1.2242	-2.5757	-1.4577	-1.1486
1656.2500	-5.5132	-6.1813	-1.8579	-1.1658	-0.5719	-6.8029	-1.2708	0.2970	-1.9841	0.5287	-0.2739	1.9065	4.3120	2.1470	1.1835	0.3080	3.7201	5.1324	4.2474	-0.8200	2.0089	4.4220	5.6504	2.7062	-0.6587	1.2228	2.1353	4.7617	3.4983	-0.7123	0.9945	1.1043
1664.0625	-6.6773	-7.8900	-4.3773	-3.1497	-2.2792	-7.1956	-3.8122	-1.9510	-3.9438	-1.4376	-2.3014	-0.1363	2.6207	-0.6970	0.6428	-0.6215	1.5060	2.7024	3.2230	-0.5399	0.6906	2.5330	4.2602	2.1806	0.1598	0.8655	1.2272	3.9785	3.4046	-0.2727	0.8063	0.8742
1671.8750	-4.4636	-5.4190	-3.1028	-1.9421	-1.1420	-6.6266	-2.5616	-1.2204	-3.9683	-1.0686	-1.1526	-0.0599	1.2897	-1.2476	0.4646	0.0032	0.8672	1.1244	2.5286	0.1431	0.0672	0.9260	3.1024	1.5766	-0.3417	0.2668	-0.1992	2.9457	2.6584	-1.2155	0.0356	0.3916
1679.6875	-2.1828	-3.8767	-0.6140	-0.5386	-1.0153	-3.5058	-0.5406	0.2501	-4.0054	-1.1815	0.8228	0.9623	-0.0430	-1.2114	-0.8398	0.8449	0.1737	-0.3386	1.1729	0.5332	-0.2139	-0.2567	1.6556	0.2573	-1.0180	-0.4909	-1.5679	1.4637	1.2016	-2.0708	-0.9250	-0.8435
1687.5000	-0.2408	-3.5559	2.4093	1.7946	0.7251	-2.6956	2.4622	2.5163	-1.5679	-0.4876	3.2490	2.7664	0.2293	0.2915	-0.9254	2.8420	1.4511	-0.1134	0.7964	2.1383	0.7346	0.2160	1.4632	-0.3959	0.1985	0.3287	-1.4944	0.9308	0.6373	-1.2368	-0.8981	-1.3795
1695.3125	2.0976	-2.1254	4.7761	4.4457	2.1757	-0.5122	4.4738	5.1802	0.0101	-0.3534	5.4224	3.9995	1.3921	3.4255	0.3966	4.3033	3.6231	2.1431	1.9475	3.3276	2.4328	2.4289	2.9942	0.4160	0.0741	0.6581	-0.0263	2.6989	1.8224	-0.9592	-0.0960	-0.4320
1703.1250	1.4871	-3.4268	4.0120	3.9864	1.7978	0.0830	3.6127	4.4755	0.1851	0.0000	5.5865	3.3137	1.6139	4.1342	0.5852	4.5395	3.8355	3.3486	2.5404	3.6201	3.0588	4.0953	4.0673	1.2101	1.0034	1.7314	1.6136	3.9226	2.7697	0.0895	1.2861	0.7694
1710.9375	2.2630	-2.2532	4.2370	3.8819	0.5756	0.4931	4.8883	4.7120	-0.6828	0.7063	7.4455	4.4871	3.1654	5.2289	1.7480	6.7213	5.7269	5.2639	4.5705	5.9660	5.5263	6.9721	6.5121	2.8001	4.1224	4.8963	4.7254	5.8718	4.8132	3.2246	3.9865	3.0546
1718.7500	1.8127	-3.0995	5.0501	4.4551	0.8511	2.2531	6.3049	5.9280	0.5405	0.7959	9.4746	6.8902	3.1294	6.5332	1.2668	8.4569	7.7044	6.0163	4.4441	7.0319	7.4763	8.7304	7.4364	2.6490	5.3195	6.9607	7.0510	6.6335	5.0236	4.6390	5.6450	4.5497
1726.5625	2.1743	-4.4304	6.6512	6.4926	3.3941	0.8768	6.9692	7.7845	2.0726	2.0820	10.0459	7.9029	4.3399	8.2602	1.9398	8.7782	8.7502	6.7143	4.0963	6.7259	8.2121	9.0183	6.9615	1.7160	4.8238	6.7175	6.8917	5.4202	3.6619	4.5893	5.4924	3.5425
1734.3750	1.8337	-5.5034	4.8875	5.4213	4.1374	2.0154	5.1819	5.8393	2.8150	2.3184	7.7606	5.5169	3.8659	6.3321	0.6784	6.0867	6.3523	5.3655	2.6290	3.6121	5.5902	6.9275	5.0584	0.1543	2.2552	4.4538	4.6942	3.4522	1.7750	1.8429	2.8303	1.2486
1742.1875	5.5966	-1.4600	7.3105	7.1403	5.0525	1.2191	7.3726	7.4016	3.3336	3.8193	8.9935	6.8297	6.2525	7.2153	2.3803	7.0578	8.1974	7.2118	4.7601	4.4078	6.7904	7.6825	6.6183	1.8700	3.3572	5.6088	5.3772	5.2576	3.3992	2.9205	3.9672	2.8364
1750.0000	4.8993	-4.5393	7.4849	7.1350	5.5681	3.0901	7.4127	7.3157	3.4481	3.8643	7.6266	7.4437	6.4539	5.8715	2.6229	6.3766	7.7805	6.3534	4.8779	3.4640	6.7024	6.2227	6.2778	1.3194	2.8985	5.3018	4.1064	4.4599	2.8186	2.1927	2.8931	1.8286
1757.8125	4.8480	-6.4495	7.6860	7.3411	5.1259	0.2602	7.5676	7.6126	3.7428	4.6533	7.1299	8.4650	8.3178	6.4527	3.4433	7.0816	9.0068	7.4764	6.5958	3.6066	7.5983	7.0054	7.8695	3.0051	3.2347	5.8144	4.2400	5.5581	4.4983	2.9024	3.5796	2.8660
1765.6250	4.9890	-7.8614	6.0032	6.3783	5.4281	1.2505	5.6891	6.1962	3.6117	4.4022	5.1151	7.0821	8.1070	5.0736	3.0401	4.9286	7.2417	6.7946	6.1605	1.7057	5.0886	5.1760	6.8783	1.9024	0.8350	3.0400	1.6328	3.6211	2.5800	-0.2367	0.4194	0.2632
1773.4375	6.2574	-7.6211	5.8430	5.8591	5.8412	-0.9147	5.3535	5.3604	2.6074	5.6147	4.8360	6.4232	8.0065	3.6334	4.7418	3.8893	6.0501	6.4860	6.7854	0.8834	3.6493	4.1332	6.8409	2.4015	-1.3440	0.8354	0.1654	3.3423	2.6398	-2.1039	-0.8423	-0.5288
1781.2500	7.1873	-8.7025	6.2817	5.1093	3.9237	0.9352	6.1689	4.9184	1.0185	4.0693	5.2345	6.7926	6.3163	2.8370	3.8642	4.3975	5.5607	5.5535	6.1747	1.9532	3.8329	3.8635	6.4399	3.0466	-0.2176	1.4144	0.1524	4.0924	3.8532	-1.2589	-0.4856	0.0967
